STATE,STATENAME,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERSONS,PERMVIT,PERNOTMVIT,COUNTY,COUNTYNAME,CITY,CITYNAME,DAY,MONTH,MONTHNAME,YEAR,DAY_WEEK,DAY_WEEKNAME,HOUR,MINUTE,NHS,NHSNAME,ROUTE,ROUTENAME,TWAY_ID,RUR_URB,RUR_URBNAME,FUNC_SYS,FUNC_SYSNAME,RD_OWNER,RD_OWNERNAME,MILEPT,MILEPTNAME,LATITUDE,LONGITUD,SP_JUR,SP_JURNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,RELJCT1,RELJCT1NAME,RELJCT2,RELJCT2NAME,TYP_INT,TYP_INTNAME,WRK_ZONE,WRK_ZONENAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,SCH_BUS,SCH_BUSNAME,RAIL,RAILNAME,NOT_HOUR,NOT_HOURNAME,NOT_MIN,NOT_MINNAME,ARR_HOURNAME,ARR_MINNAME,HOSP_HR,HOSP_HRNAME,HOSP_MN,HOSP_MNNAME,CF1,CF1NAME,FATALS,DRUNK_DR,DATETIME
24,Maryland,240269,1,1,0,0,3,3,0,21,FREDERICK (21),0,NOT APPLICABLE,8,8,August,2019,5,Thursday,2,7,0,This section IS NOT on the NHS,4,County Road,CR-292 ELMER DERR RD,2,Urban,7,Local,2,County Highway Agency,16,16,39.36930278,-77.49563333,0,No Special Jurisdiction,32,Culvert,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-08-08 02:07:00
24,Maryland,240270,2,2,0,0,4,4,0,27,HOWARD (27),0,NOT APPLICABLE,20,8,August,2019,3,Tuesday,19,42,0,This section IS NOT on the NHS,4,County Road,CR-70,1,Rural,5,Major Collector,2,County Highway Agency,20,20,39.31662222,-76.89883889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,5,Dusk,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-08-20 19:42:00
24,Maryland,240271,1,1,0,0,1,1,0,31,MONTGOMERY (31),0,NOT APPLICABLE,31,8,August,2019,7,Saturday,16,46,0,This section IS NOT on the NHS,4,County Road,CR-3128 HAWKESBURY LN,2,Urban,7,Local,2,County Highway Agency,7,7,39.06653333,-77.02245556,0,No Special Jurisdiction,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-08-31 16:46:00
24,Maryland,240272,2,1,1,1,3,2,2,5,BALTIMORE (5),0,NOT APPLICABLE,4,7,July,2019,5,Thursday,14,35,0,This section IS NOT on the NHS,4,County Road,CR-3334,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,29,29,39.40440278,-76.58235556,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,2,Rain,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,23,Indication of a Stalled/Disabled Vehicle,1,0,2019-07-04 14:35:00
24,Maryland,240273,1,1,0,0,1,1,0,11,CAROLINE (11),0,NOT APPLICABLE,4,8,August,2019,1,Sunday,3,34,0,This section IS NOT on the NHS,4,County Road,CR-24,1,Rural,7,Local,2,County Highway Agency,15,15,39.07898611,-75.75326111,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,6,Dark - Unknown Lighting,5,"Fog, Smog, Smoke",0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,1,2019-08-04 03:34:00
24,Maryland,240274,1,1,0,1,4,4,1,31,MONTGOMERY (31),0,NOT APPLICABLE,27,8,August,2019,3,Tuesday,21,9,0,This section IS NOT on the NHS,4,County Road,CR-1659,2,Urban,3,Principal Arterial - Other,2,County Highway Agency,38,38,39.059075,-77.04770833,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-08-27 21:09:00
24,Maryland,240275,2,2,0,0,5,5,0,17,CHARLES (17),0,NOT APPLICABLE,4,9,September,2019,4,Wednesday,11,58,0,This section IS NOT on the NHS,3,State Highway,SR-6,1,Rural,5,Major Collector,1,State Highway Agency,239,239,38.52167222,-77.00249722,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-04 11:58:00
24,Maryland,240276,2,2,0,0,2,2,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,1,9,September,2019,1,Sunday,3,40,0,This section IS NOT on the NHS,3,State Highway,SR-201,2,Urban,7,Local,1,State Highway Agency,2,2,38.91432222,-76.93292222,0,No Special Jurisdiction,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,5,Entrance/Exit Ramp Related,1,Not an Intersection,0,None,4,On Roadside,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-09-01 03:40:00
24,Maryland,240277,1,1,0,0,1,1,0,17,CHARLES (17),0,NOT APPLICABLE,24,8,August,2019,7,Saturday,1,8,0,This section IS NOT on the NHS,3,State Highway,SR-229,2,Urban,5,Major Collector,1,State Highway Agency,0,None,38.58729167,-77.01671667,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,1,2019-08-24 01:08:00
24,Maryland,240278,1,1,0,0,1,1,0,9,CALVERT (9),1369,SAINT LEONARD,31,8,August,2019,7,Saturday,12,35,1,This section IS ON the NHS,3,State Highway,SR-2-4 SOLOMONS ISLAND RD,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,10,10,38.449325,-76.49244444,0,No Special Jurisdiction,1,Rollover/Overturn,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-08-31 12:35:00
24,Maryland,240279,2,2,0,0,3,3,0,510,BALTIMORE (510),0,NOT APPLICABLE,21,6,June,2019,6,Friday,22,4,1,This section IS ON the NHS,3,State Highway,SR-140 REISTERSTOWN RD,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,99998,Not Reported,39.35374722,-76.69895278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,8,Driveway Access Related,1,Not an Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-06-21 22:04:00
24,Maryland,240280,2,2,0,0,2,2,0,31,MONTGOMERY (31),0,NOT APPLICABLE,29,8,August,2019,5,Thursday,16,42,0,This section IS NOT on the NHS,3,State Highway,SR-124 WOODFIELD RD,2,Urban,4,Minor Arterial,1,State Highway Agency,70,70,39.16018056,-77.15955556,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,1,Front-to-Rear,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-08-29 16:42:00
24,Maryland,240281,1,1,0,0,1,1,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,3,9,September,2019,3,Tuesday,3,23,1,This section IS ON the NHS,1,Interstate,I-95,2,Urban,1,Interstate,1,State Highway Agency,148,148,38.89078333,-76.84625,0,No Special Jurisdiction,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-03 03:23:00
24,Maryland,240282,2,2,0,0,4,4,0,27,HOWARD (27),0,NOT APPLICABLE,24,8,August,2019,7,Saturday,13,14,0,This section IS NOT on the NHS,4,County Road,CR-1910 GUILFORD RD,2,Urban,5,Major Collector,2,County Highway Agency,10,10,39.13679444,-76.80562778,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-08-24 13:14:00
24,Maryland,240283,3,3,0,0,4,4,0,19,DORCHESTER (19),0,NOT APPLICABLE,25,8,August,2019,1,Sunday,12,34,0,This section IS NOT on the NHS,3,State Highway,SR-335 GOLDEN HILL RD,1,Rural,5,Major Collector,1,State Highway Agency,125,125,38.45123889,-76.13716944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-08-25 12:34:00
24,Maryland,240284,2,2,0,0,3,3,0,31,MONTGOMERY (31),0,NOT APPLICABLE,4,3,March,2019,2,Monday,15,43,0,This section IS NOT on the NHS,3,State Highway,SR-929B,2,Urban,4,Minor Arterial,1,State Highway Agency,1,1,39.06205,-76.96011944,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-03-04 15:43:00
24,Maryland,240285,1,1,0,0,2,2,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,8,3,March,2019,6,Friday,11,30,1,This section IS ON the NHS,2,U.S. Highway,US-50,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,28,28,38.92996389,-76.89863889,0,No Special Jurisdiction,42,Tree (Standing Only),0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-03-08 11:30:00
24,Maryland,240286,2,2,0,0,3,3,0,27,HOWARD (27),0,NOT APPLICABLE,28,8,August,2019,4,Wednesday,12,56,1,This section IS ON the NHS,3,State Highway,SR-175 ROUSE PKWY,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,20,20,39.17596111,-76.78911667,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,1,Yes,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-08-28 12:56:00
24,Maryland,240287,3,2,1,0,3,3,0,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,1,9,September,2019,1,Sunday,19,35,0,This section IS NOT on the NHS,2,U.S. Highway,US-1,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,57,57,39.00813333,-76.92940278,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-01 19:35:00
24,Maryland,240288,2,2,0,0,2,2,0,43,WASHINGTON (43),0,NOT APPLICABLE,10,9,September,2019,3,Tuesday,21,25,0,This section IS NOT on the NHS,3,State Highway,SR-418,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,34,34,39.71208889,-77.55962222,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-10 21:25:00
24,Maryland,240289,1,1,0,0,1,1,0,5,BALTIMORE (5),0,NOT APPLICABLE,6,9,September,2019,6,Friday,7,50,1,This section IS ON the NHS,1,Interstate,I-95,2,Urban,1,Interstate,1,State Highway Agency,189,189,39.36337222,-76.47477222,0,No Special Jurisdiction,25,Concrete Traffic Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,6,Dark - Unknown Lighting,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-06 07:50:00
24,Maryland,240290,4,4,0,0,5,5,0,31,MONTGOMERY (31),0,NOT APPLICABLE,6,9,September,2019,6,Friday,20,56,0,This section IS NOT on the NHS,3,State Highway,SR-97,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,91,91,39.115325,-77.07528889,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-06 20:56:00
24,Maryland,240291,3,3,0,0,3,3,0,3,ANNE ARUNDEL (3),0,NOT APPLICABLE,12,9,September,2019,5,Thursday,8,0,0,This section IS NOT on the NHS,4,County Road,CR-5461,2,Urban,4,Minor Arterial,2,County Highway Agency,4,4,39.07551111,-76.62904722,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-12 08:00:00
24,Maryland,240292,1,1,0,0,4,4,0,1,ALLEGANY (1),0,NOT APPLICABLE,9,9,September,2019,2,Monday,1,2,0,This section IS NOT on the NHS,2,U.S. Highway,US-40SC,1,Rural,7,Local,1,State Highway Agency,95,95,39.70030556,-78.31795556,0,No Special Jurisdiction,30,Utility Pole/Light Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,4,On Roadside,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,2,1,2019-09-09 01:02:00
24,Maryland,240293,2,2,0,1,2,2,1,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,7,9,September,2019,7,Saturday,23,34,0,This section IS NOT on the NHS,3,State Highway,SR-458 SILVER HILL RD,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,28,28,38.858175,-76.90383056,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-09-07 23:34:00
24,Maryland,240294,2,1,1,0,3,1,2,3,ANNE ARUNDEL (3),0,NOT APPLICABLE,14,9,September,2019,7,Saturday,15,46,0,This section IS NOT on the NHS,3,State Highway,SR-295,2,Urban,4,Minor Arterial,1,State Highway Agency,119,119,39.204725,-76.69074722,0,No Special Jurisdiction,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,1,Yes,19,Other location within Interchange Area,1,Not an Intersection,0,None,8,Gore,1,Daylight,10,Cloudy,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,1,2019-09-14 15:46:00
24,Maryland,240295,1,1,0,1,1,1,1,5,BALTIMORE (5),0,NOT APPLICABLE,3,8,August,2019,7,Saturday,10,47,0,This section IS NOT on the NHS,4,County Road,CR-5602 HAROLD RD,2,Urban,7,Local,2,County Highway Agency,99998,Not Reported,39.26635278,-76.49639722,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-08-03 10:47:00
24,Maryland,240296,2,2,0,0,2,2,0,19,DORCHESTER (19),0,NOT APPLICABLE,14,9,September,2019,7,Saturday,10,45,1,This section IS ON the NHS,2,U.S. Highway,US-50,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,27,27,38.55343611,-76.04298333,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-14 10:45:00
24,Maryland,240297,1,1,0,1,1,1,1,13,CARROLL (13),1050,MOUNT AIRY,7,9,September,2019,7,Saturday,6,28,0,This section IS NOT on the NHS,6,Local Street - Municipality,MU293 PULLMAN CT,2,Urban,7,Local,4,City or Municipal Highway Agency,0,None,39.368,-77.13448333,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,4,Dawn,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-09-07 06:28:00
24,Maryland,240298,1,1,0,1,1,1,1,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,9,9,September,2019,2,Monday,4,21,0,This section IS NOT on the NHS,3,State Highway,SR-214,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,53,53,38.89853611,-76.81727778,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,1,Non-Junction,1,Not an Intersection,0,None,1,On Roadway,2,Dark - Not Lighted,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-09-09 04:21:00
24,Maryland,240299,2,2,0,0,2,2,0,5,BALTIMORE (5),0,NOT APPLICABLE,14,6,June,2019,6,Friday,17,13,0,This section IS NOT on the NHS,3,State Highway,SR-702,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,23,23,39.31950556,-76.470475,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,2,Intersection,2,Four-Way Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,1,2019-06-14 17:13:00
24,Maryland,240300,1,1,0,1,1,1,1,33,PRINCE GEORGE`S (33),0,NOT APPLICABLE,17,9,September,2019,3,Tuesday,5,51,1,This section IS ON the NHS,3,State Highway,SR-450 ANNAPOLIS RD,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,81,81,38.95679444,-76.80944722,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,3,T-Intersection,0,None,1,On Roadway,4,Dawn,98,Not Reported,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-09-17 05:51:00
24,Maryland,240301,1,1,0,1,1,1,1,31,MONTGOMERY (31),630,GAITHERSBURG,11,9,September,2019,4,Wednesday,10,20,0,This section IS NOT on the NHS,6,Local Street - Municipality,COPLEY PL,2,Urban,7,Local,4,City or Municipal Highway Agency,0,None,39.11486667,-77.20693056,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-11 10:20:00
24,Maryland,240302,1,1,0,1,1,1,1,3,ANNE ARUNDEL (3),0,NOT APPLICABLE,21,9,September,2019,7,Saturday,17,11,0,This section IS NOT on the NHS,3,State Highway,SR-3 CRAIN HWY,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,10,10,39.13292222,-76.63691667,0,No Special Jurisdiction,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,0,None,1,0,2019-09-21 17:11:00
24,Maryland,240303,2,2,0,2,1,1,2,33,PRINCE GEORGE`S (33),1175,OXON HILL,21,9,September,2019,7,Saturday,8,25,1,This section IS ON the NHS,3,State Highway,SR-210 INDIAN HEAD HWY,2,Urban,2,Principal Arterial - Other Freeways and Expressways,1,State Highway Agency,120,120,38.79435833,-76.99874167,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,6,Angle,0,No,1,Non-Junction,1,Not an Intersection,4,"Work Zone, Type Unknown",1,On Roadway,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,99,Unknown,99,Unknown EMS Hospital Arrival Time,23,Indication of a Stalled/Disabled Vehicle,1,0,2019-09-21 08:25:00
24,Maryland,240304,2,2,0,0,4,4,0,5,BALTIMORE (5),0,NOT APPLICABLE,21,8,August,2019,4,Wednesday,2,9,0,This section IS NOT on the NHS,4,County Road,CR-5560 WISE AVE,2,Urban,4,Minor Arterial,2,County Highway Agency,13,13,39.26210556,-76.48088611,0,No Special Jurisdiction,12,Motor Vehicle In-Transport,2,Front-to-Front,0,No,2,Intersection,3,T-Intersection,0,None,1,On Roadway,3,Dark - Lighted,1,Clear,0,No,0000000,Not Applicable,2,2:00am-2:59am,99,Unknown,2:00am-2:59am,Unknown EMS Scene Arrival Minutes,99,Unknown,98,Unknown if Transported,0,None,1,1,2019-08-21 02:09:00
24,Maryland,240305,1,1,0,0,1,1,0,31,MONTGOMERY (31),0,NOT APPLICABLE,22,9,September,2019,1,Sunday,15,39,0,This section IS NOT on the NHS,4,County Road,CR-1659,2,Urban,3,Principal Arterial - Other,1,State Highway Agency,30,30,39.05944444,-77.06206944,0,No Special Jurisdiction,33,Curb,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No,3,Intersection-Related,2,Four-Way Intersection,0,None,4,On Roadside,1,Daylight,1,Clear,0,No,0000000,Not Applicable,99,Unknown,99,Unknown,Unknown EMS Scene Arrival Hour,Unknown EMS Scene Arrival Minutes,88,Not Applicable (Not Transported),88,Not Applicable (Not Transported),0,None,1,0,2019-09-22 15:39:00
